#ID              x       y     V      eV      BV     eBV      UB     eUB      VI     eVI
10502      3373.36 3147.18 19.349  0.016   1.521   0.034   INDEF   INDEF   1.749   0.147  
10503      1245.25 768.221 19.321  0.026   1.562   0.049   INDEF   INDEF   INDEF   INDEF  
10504      3635.19 3492.45 19.270  0.017   1.856   0.036   INDEF   INDEF   2.181   0.084  
10505      3945.88 591.961 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10506      2320.86 891.910 19.180  0.034   1.756   0.050   INDEF   INDEF   INDEF   INDEF  
10507      1968.37 3355.89 19.374  0.015   1.431   0.033   INDEF   INDEF   INDEF   INDEF  
10508      683.154 1642.54 19.336  0.023   1.499   0.042   1.149   0.202   1.430   0.107  
10509      556.088 491.935 19.459  0.026   1.196   0.041   0.621   0.096   INDEF   INDEF  
10510      1466.64 2538.32 19.349  0.022   1.480   0.039   INDEF   INDEF   INDEF   INDEF  
10511      1990.34 1641.07 19.329  0.024   1.474   0.033   INDEF   INDEF   INDEF   INDEF  
10512      363.850 824.196 19.418  0.023   1.284   0.038   0.809   0.126   INDEF   INDEF  
10513      1059.09 221.665 19.489  0.028   1.128   0.059   0.656   0.129   1.937   0.086  
10514      479.358 1642.11 19.260  0.026   1.725   0.048   INDEF   INDEF   INDEF   INDEF  
10515      1748.82 2555.34 19.374  0.022   1.406   0.035   INDEF   INDEF   INDEF   INDEF  
10516      1357.99 1223.63 19.265  0.027   1.575   0.038   0.544   0.132   INDEF   INDEF  
10517      2065.79 2145.46 19.326  0.020   1.497   0.033   0.499   0.107   INDEF   INDEF  
10518      452.779 1928.18 19.428  0.023   1.235   0.048   0.417   0.088   INDEF   INDEF  
10519      1643.16 2059.96 19.269  0.020   1.705   0.036   INDEF   INDEF   INDEF   INDEF  
10520      3891.24 83.211  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10521      893.511 2040.68 19.422  0.027   1.289   0.041   0.585   0.102   INDEF   INDEF  
10522      1968.20 1175.72 19.364  0.024   1.424   0.036   INDEF   INDEF   INDEF   INDEF  
10523      712.521 2641.71 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10524      1907.76 1086.44 19.236  0.034   1.614   0.046   INDEF   INDEF   INDEF   INDEF  
10525      4033.64 480.537 19.640  0.025   2.300   0.062   INDEF   INDEF   2.869   0.041  
10526      2066.89 2079.60 19.343  0.020   1.503   0.038   0.371   0.120   INDEF   INDEF  
10527      1.907   2073.34 19.429  0.032   1.293   0.052   INDEF   INDEF   INDEF   INDEF  
10528      557.344 3839.53 19.702  0.059   1.491   0.096   INDEF   INDEF   2.493   0.083  
10529      1152.73 2464.73 19.338  0.020   1.529   0.038   INDEF   INDEF   INDEF   INDEF  
10530      1881.35 1607.50 19.342  0.022   1.485   0.036   INDEF   INDEF   INDEF   INDEF  
10531      1684.53 2435.72 19.398  0.021   1.362   0.037   INDEF   INDEF   INDEF   INDEF  
10532      337.228 618.394 19.484  0.026   1.154   0.045   INDEF   INDEF   INDEF   INDEF  
10533      1512.80 3384.75 19.414  0.012   1.292   0.033   INDEF   INDEF   INDEF   INDEF  
10534      763.485 1763.51 19.352  0.022   1.488   0.046   0.532   0.131   INDEF   INDEF  
10535      3966.83 3700.63 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10536      1676.44 152.617 19.365  0.026   1.434   0.041   INDEF   INDEF   INDEF   INDEF  
10537      3830.12 939.101 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10538      1198.90 180.767 19.356  0.026   1.430   0.045   0.852   0.128   INDEF   INDEF  
10539      410.216 853.474 19.482  0.026   1.170   0.043   INDEF   INDEF   INDEF   INDEF  
10540      3442.92 599.901 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10541      3303.63 551.188 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10542      454.989 1331.10 19.437  0.030   1.253   0.050   0.464   0.092   INDEF   INDEF  
10543      2432.45 1187.36 19.275  0.031   1.598   0.046   INDEF   INDEF   INDEF   INDEF  
10544      1136.86 2151.11 19.382  0.024   1.405   0.040   INDEF   INDEF   INDEF   INDEF  
10545      3296.47 20.233  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10546      3684.50 3346.12 19.403  0.016   1.355   0.034   INDEF   INDEF   INDEF   INDEF  
10547      2395.52 1821.64 19.249  0.023   1.662   0.036   INDEF   INDEF   INDEF   INDEF  
10548      1199.04 1014.90 19.346  0.032   1.477   0.050   INDEF   INDEF   INDEF   INDEF  
10549      928.909 3043.78 19.386  0.021   1.395   0.033   INDEF   INDEF   INDEF   INDEF  
10550      3911.51 2107.67 19.339  0.020   1.512   0.034   INDEF   INDEF   INDEF   INDEF  
10551      2984.04 1927.97 19.374  0.020   1.444   0.038   INDEF   INDEF   INDEF   INDEF  
10552      704.592 2106.82 19.346  0.020   1.546   0.042   INDEF   INDEF   INDEF   INDEF  
10553      2550.14 3784.30 19.428  0.017   1.283   0.031   0.467   0.106   INDEF   INDEF  
10554      3912.02 283.643 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10555      3515.91 274.945 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10556      1327.19 997.767 19.305  0.027   1.568   0.043   INDEF   INDEF   INDEF   INDEF  
10557      1281.35 1688.06 19.341  0.028   1.447   0.038   0.322   0.075   INDEF   INDEF  
10558      144.969 1977.40 19.442  0.025   1.223   0.044   0.529   0.079   INDEF   INDEF  
10559      2049.13 3682.10 19.372  0.018   1.452   0.036   INDEF   INDEF   INDEF   INDEF  
10560      1383.52 3463.31 19.368  0.019   1.602   0.066   INDEF   INDEF   1.862   0.216  
10561      1229.49 3364.50 19.372  0.017   1.465   0.033   INDEF   INDEF   1.543   0.094  
10562      3460.03 2309.79 19.337  0.017   1.641   0.035   INDEF   INDEF   1.801   0.070  
10563      545.081 1229.37 19.398  0.024   1.376   0.044   INDEF   INDEF   INDEF   INDEF  
10564      2361.46 3693.95 19.422  0.018   1.305   0.033   0.404   0.102   INDEF   INDEF  
10565      2664.14 2815.00 19.382  0.020   1.421   0.036   INDEF   INDEF   INDEF   INDEF  
10566      1210.80 1927.25 19.375  0.020   1.434   0.035   INDEF   INDEF   INDEF   INDEF  
10567      1119.00 2037.41 19.350  0.022   1.493   0.037   0.441   0.110   1.645   0.091  
10568      335.557 836.030 19.501  0.023   1.131   0.038   0.614   0.126   INDEF   INDEF  
10569      3434.70 3961.82 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10570      1587.44 3731.80 19.417  0.016   1.324   0.032   INDEF   INDEF   INDEF   INDEF  
10571      2426.64 60.996  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10572      1822.35 2587.80 19.459  0.054   1.272   0.074   INDEF   INDEF   INDEF   INDEF  
10573      3846.61 2376.57 19.378  0.016   1.444   0.032   INDEF   INDEF   INDEF   INDEF  
10574      390.673 3358.76 19.397  0.020   1.416   0.047   INDEF   INDEF   1.792   0.151  
10575      467.939 834.670 19.505  0.024   1.108   0.039   0.711   0.102   INDEF   INDEF  
10576      3727.39 3169.10 19.373  0.014   1.469   0.030   INDEF   INDEF   INDEF   INDEF  
10577      910.103 2437.40 19.227  0.020   1.870   0.038   INDEF   INDEF   INDEF   INDEF  
10578      53.899  994.931 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10579      1841.56 2675.41 19.464  0.028   1.480   0.047   INDEF   INDEF   2.241   0.059  
10580      3992.12 2759.47 19.421  0.017   1.314   0.034   0.248   0.088   INDEF   INDEF  
10581      3905.97 3469.00 19.459  0.017   1.225   0.030   INDEF   INDEF   INDEF   INDEF  
10582      1466.30 279.227 19.224  0.024   1.902   0.046   INDEF   INDEF   INDEF   INDEF  
10583      3827.11 2582.39 19.402  0.020   1.370   0.031   INDEF   INDEF   INDEF   INDEF  
10584      1862.82 3313.26 19.343  0.014   1.563   0.029   INDEF   INDEF   INDEF   INDEF  
10585      1431.20 2736.99 19.119  0.022   1.966   0.036   INDEF   INDEF   INDEF   INDEF  
10586      1798.55 1248.60 19.305  0.026   1.563   0.044   0.427   0.105   INDEF   INDEF  
10587      3437.00 248.349 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10588      3908.56 3862.01 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10589      958.633 2994.91 19.399  0.021   1.384   0.038   INDEF   INDEF   INDEF   INDEF  
10590      1287.85 1119.51 19.321  0.031   1.571   0.048   INDEF   INDEF   1.626   0.094  
10591      3180.02 2528.95 19.346  0.017   1.542   0.032   INDEF   INDEF   1.572   0.153  
10592      2896.50 2422.87 19.341  0.019   1.557   0.039   0.315   0.103   INDEF   INDEF  
10593      3592.72 3946.47 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10594      1838.53 2901.30 19.345  0.021   1.469   0.034   0.514   0.078   INDEF   INDEF  
10595      981.113 820.587 19.413  0.029   1.586   0.044   INDEF   INDEF   2.261   0.057  
10596      2176.89 2507.53 19.324  0.027   1.727   0.045   0.533   0.140   2.013   0.060  
10597      399.875 3795.46 19.463  0.026   1.208   0.049   INDEF   INDEF   INDEF   INDEF  
10598      3976.81 1898.55 19.356  0.038   1.487   0.068   0.189   0.118   INDEF   INDEF  
10599      424.413 1450.94 19.440  0.027   1.301   0.042   INDEF   INDEF   INDEF   INDEF  
10600      198.138 1722.26 19.397  0.019   1.417   0.047   INDEF   INDEF   INDEF   INDEF  
10601      1114.03 1409.54 19.332  0.028   1.498   0.043   0.687   0.147   INDEF   INDEF  
10602      911.965 1016.04 19.366  0.029   1.436   0.049   0.615   0.093   1.559   0.097  
10603      156.626 3298.73 19.384  0.024   1.452   0.051   INDEF   INDEF   INDEF   INDEF  
10604      3106.51 2744.52 19.327  0.020   1.591   0.036   INDEF   INDEF   1.682   0.137  
10605      907.501 1674.73 19.362  0.029   1.481   0.049   0.374   0.108   1.582   0.099  
10606      3868.90 2317.43 19.376  0.015   1.501   0.035   INDEF   INDEF   INDEF   INDEF  
10607      1917.53 3654.51 19.351  0.014   1.603   0.034   0.858   0.178   1.877   0.129  
10608      2846.97 3373.06 19.320  0.023   1.597   0.041   INDEF   INDEF   INDEF   INDEF  
10609      3888.63 1379.71 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10610      3564.18 3098.57 19.398  0.013   1.421   0.029   INDEF   INDEF   1.693   0.155  
10611      2152.02 1129.52 19.259  0.030   1.605   0.040   INDEF   INDEF   INDEF   INDEF  
10612      866.972 1015.08 19.444  0.028   1.253   0.049   0.418   0.076   INDEF   INDEF  
10613      3774.81 2635.68 19.401  0.015   1.406   0.034   INDEF   INDEF   INDEF   INDEF  
10614      3564.88 3181.32 19.416  0.014   1.351   0.028   INDEF   INDEF   INDEF   INDEF  
10615      3031.98 1624.82 19.488  0.026   1.757   0.057   INDEF   INDEF   2.337   0.052  
10616      387.668 996.446 19.438  0.017   1.247   0.040   0.404   0.078   INDEF   INDEF  
10617      1090.16 2216.27 19.417  0.025   1.352   0.039   INDEF   INDEF   INDEF   INDEF  
10618      331.111 2636.56 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10619      2550.05 1305.09 19.272  0.027   1.714   0.048   INDEF   INDEF   INDEF   INDEF  
10620      2759.96 2857.11 19.276  0.018   1.747   0.032   INDEF   INDEF   1.923   0.118  
10621      3754.54 1257.84 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10622      3671.95 2866.02 19.391  0.015   1.442   0.032   INDEF   INDEF   INDEF   INDEF  
10623      3414.04 347.109 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10624      3273.17 3575.78 19.440  0.019   1.270   0.034   0.569   0.081   INDEF   INDEF  
10625      3149.82 1401.38 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10626      1562.62 1893.10 19.314  0.020   1.553   0.029   INDEF   INDEF   INDEF   INDEF  
10627      2701.76 2222.55 19.296  0.020   1.609   0.032   INDEF   INDEF   INDEF   INDEF  
10628      2465.99 936.930 19.300  0.030   1.569   0.044   INDEF   INDEF   INDEF   INDEF  
10629      1843.41 2503.23 19.291  0.025   1.651   0.042   INDEF   INDEF   INDEF   INDEF  
10630      1878.77 3762.92 19.432  0.019   1.301   0.036   0.407   0.101   INDEF   INDEF  
10631      2607.30 3561.48 19.309  0.018   1.714   0.033   INDEF   INDEF   1.827   0.072  
10632      3204.58 3381.95 19.347  0.014   1.662   0.032   INDEF   INDEF   2.076   0.093  
10633      2765.94 1609.06 19.314  0.024   1.600   0.042   INDEF   INDEF   INDEF   INDEF  
10634      2536.99 2663.22 19.375  0.023   1.441   0.035   0.362   0.092   1.722   0.137  
10635      59.357  2025.12 19.481  0.025   1.182   0.047   INDEF   INDEF   INDEF   INDEF  
10636      216.464 3149.46 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10637      750.248 1739.70 19.323  0.031   1.570   0.050   INDEF   INDEF   INDEF   INDEF  
10638      471.177 2062.01 19.418  0.030   1.324   0.049   0.532   0.100   INDEF   INDEF  
10639      3696.09 2961.34 19.363  0.014   1.574   0.030   INDEF   INDEF   1.795   0.076  
10640      2882.63 2672.57 19.223  0.021   2.053   0.036   INDEF   INDEF   2.124   0.053  
10641      1999.12 2016.40 19.391  0.021   1.410   0.035   0.347   0.103   INDEF   INDEF  
10642      2491.06 2872.19 19.416  0.021   1.371   0.033   INDEF   INDEF   1.532   0.091  
10643      272.803 3066.46 19.430  0.022   1.733   0.056   INDEF   INDEF   2.274   0.058  
10644      2692.70 2378.62 19.383  0.022   1.423   0.036   0.470   0.118   INDEF   INDEF  
10645      426.486 1900.56 19.423  0.025   1.316   0.046   0.531   0.105   INDEF   INDEF  
10646      2728.62 3790.03 19.372  0.017   1.501   0.033   INDEF   INDEF   1.545   0.105  
10647      2991.30 1790.50 19.338  0.021   1.564   0.037   INDEF   INDEF   INDEF   INDEF  
10648      1527.69 162.047 19.411  0.030   1.378   0.053   INDEF   INDEF   INDEF   INDEF  
10649      1537.25 1863.71 19.224  0.020   2.038   0.035   INDEF   INDEF   2.042   0.051  
10650      3276.69 2526.65 19.326  0.016   1.593   0.028   INDEF   INDEF   INDEF   INDEF  
10651      644.611 2872.10 19.389  0.021   1.527   0.044   INDEF   INDEF   1.752   0.077  
10652      1422.37 1932.72 19.344  0.022   1.512   0.033   0.516   0.113   1.838   0.117  
10653      1414.35 3672.47 19.377  0.017   1.524   0.039   INDEF   INDEF   INDEF   INDEF  
10654      338.182 157.886 19.484  0.029   1.225   0.047   INDEF   INDEF   INDEF   INDEF  
10655      3599.50 3286.93 19.375  0.013   1.523   0.029   INDEF   INDEF   INDEF   INDEF  
10656      2639.17 3946.13 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10657      2261.07 3354.43 19.388  0.013   1.506   0.028   INDEF   INDEF   1.761   0.070  
10658      2582.86 2518.25 19.368  0.026   1.453   0.037   INDEF   INDEF   INDEF   INDEF  
10659      3799.88 3019.81 19.439  0.018   1.296   0.032   0.709   0.113   INDEF   INDEF  
10660      174.395 834.091 19.490  0.030   1.241   0.043   INDEF   INDEF   INDEF   INDEF  
10661      694.190 1578.34 19.409  0.027   1.428   0.053   INDEF   INDEF   1.581   0.105  
10662      2690.43 1989.20 19.309  0.023   1.629   0.038   INDEF   INDEF   1.612   0.157  
10663      7.734   2027.47 19.495  0.027   1.194   0.044   INDEF   INDEF   INDEF   INDEF  
10664      572.531 3841.68 19.436  0.023   1.544   0.045   INDEF   INDEF   2.086   0.058  
10665      4014.02 3019.34 19.402  0.017   1.434   0.034   0.636   0.128   1.724   0.091  
10666      2600.05 2290.88 19.359  0.028   1.452   0.039   0.423   0.092   INDEF   INDEF  
10667      1828.46 3559.70 19.407  0.015   1.418   0.034   INDEF   INDEF   INDEF   INDEF  
10668      1578.21 2197.46 19.370  0.021   1.489   0.036   0.560   0.133   1.547   0.103  
10669      2368.60 367.243 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10670      1466.79 1554.31 19.371  0.050   1.465   0.078   INDEF   INDEF   INDEF   INDEF  
10671      1144.84 639.936 19.474  0.021   1.210   0.042   INDEF   INDEF   INDEF   INDEF  
10672      2482.68 374.334 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10673      1901.69 3567.85 19.320  0.014   1.852   0.039   INDEF   INDEF   INDEF   INDEF  
10674      1624.05 3396.32 19.409  0.013   1.418   0.031   INDEF   INDEF   INDEF   INDEF  
10675      316.175 2081.55 19.410  0.023   1.405   0.046   INDEF   INDEF   INDEF   INDEF  
10676      2423.84 3675.79 19.458  0.019   1.266   0.034   0.434   0.105   INDEF   INDEF  
10677      2978.91 1770.11 19.324  0.020   1.645   0.037   INDEF   INDEF   INDEF   INDEF  
10678      2761.25 1515.30 19.290  0.024   1.709   0.044   INDEF   INDEF   INDEF   INDEF  
10679      1935.46 298.424 19.305  0.026   1.669   0.047   INDEF   INDEF   INDEF   INDEF  
10680      1486.13 3132.38 19.411  0.018   1.405   0.036   INDEF   INDEF   INDEF   INDEF  
10681      2055.67 4100.92 19.331  0.019   1.708   0.045   0.843   0.179   INDEF   INDEF  
10682      3248.59 3553.35 19.477  0.018   1.185   0.036   0.795   0.113   INDEF   INDEF  
10683      1880.82 1950.74 19.317  0.021   1.609   0.035   INDEF   INDEF   INDEF   INDEF  
10684      3089.92 943.007 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10685      3135.33 141.932 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10686      2582.31 2609.90 19.419  0.023   1.376   0.037   INDEF   INDEF   INDEF   INDEF  
10687      3476.48 3008.22 19.403  0.014   1.469   0.029   0.521   0.118   1.797   0.068  
10688      3171.15 3482.76 19.341  0.016   1.833   0.034   INDEF   INDEF   2.124   0.049  
10689      3653.69 2014.51 19.409  0.017   1.409   0.033   INDEF   INDEF   INDEF   INDEF  
10690      2597.58 2154.41 19.388  0.026   1.421   0.038   0.307   0.073   INDEF   INDEF  
10691      3630.76 2933.91 19.413  0.013   1.404   0.025   INDEF   INDEF   1.796   0.175  
10692      1977.05 1601.20 19.446  0.026   1.330   0.034   INDEF   INDEF   INDEF   INDEF  
10693      3475.45 3567.57 19.407  0.015   1.463   0.032   INDEF   INDEF   1.855   0.082  
10694      508.075 405.520 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10695      4024.77 3940.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
10696      1576.42 2794.93 19.361  0.022   1.530   0.039   INDEF   INDEF   INDEF   INDEF  
10697      69.234  895.669 19.535  0.025   1.138   0.039   INDEF   INDEF   INDEF   INDEF  
10698      998.719 3426.52 19.379  0.019   1.546   0.044   INDEF   INDEF   INDEF   INDEF  
10699      1884.21 2759.32 19.336  0.025   1.529   0.038   0.319   0.113   INDEF   INDEF  
10700      282.613 2047.16 19.498  0.028   1.193   0.048   INDEF   INDEF   INDEF   INDEF  
10701      224.343 266.369 19.452  0.032   1.318   0.047   INDEF   INDEF   INDEF   INDEF  
10702      1465.05 2317.17 19.413  0.021   1.381   0.036   0.568   0.108   INDEF   INDEF  
10703      1313.41 3591.15 19.380  0.019   1.521   0.040   INDEF   INDEF   INDEF   INDEF  
10704      321.631 4060.33 19.468  0.036   1.265   0.062   INDEF   INDEF   INDEF   INDEF  
10705      2551.77 1222.28 19.292  0.027   1.841   0.058   INDEF   INDEF   INDEF   INDEF  
10706      1971.36 3158.01 19.418  0.016   1.395   0.030   INDEF   INDEF   INDEF   INDEF  
10707      3075.74 3099.51 19.378  0.019   1.518   0.033   INDEF   INDEF   1.684   0.084  
10708      2566.97 1547.58 19.374  0.024   1.518   0.044   INDEF   INDEF   INDEF   INDEF  
10709      899.957 2102.52 19.442  0.028   1.322   0.042   0.386   0.083   INDEF   INDEF  
10710      644.971 1481.65 19.484  0.028   1.217   0.047   0.520   0.101   INDEF   INDEF  
10711      1397.24 1793.15 19.363  0.025   1.474   0.037   0.484   0.114   INDEF   INDEF  
10712      2730.08 3054.02 19.374  0.018   1.503   0.034   0.666   0.120   INDEF   INDEF  
